region,lag,days_to_predict,train_last_date,avg_mae,avg_mse,mae_tot_pos,mse_tot_pos,mae_deaths,mse_deaths,mae_recovered,mse_recovered
Lombardia,6,24,20200630,25.6158940397351,7807.430463576158,34.94701986754967,10883.569536423842,3.794701986754967,186.98675496688742,38.10596026490066,12351.735099337748
Lombardia,6,25,20200630,26.68421052631579,8018.526315789473,36.31578947368421,11200.447368421053,4.381578947368421,242.6578947368421,39.35526315789474,12612.473684210527
Lombardia,6,26,20200630,28.342047930283226,8583.200435729848,38.62091503267974,12116.26797385621,5.032679738562091,311.7647058823529,41.372549019607845,13321.56862745098
Lombardia,6,27,20200630,30.48917748917749,9562.08658008658,41.701298701298704,13746.48051948052,5.746753246753247,395.6168831168831,44.01948051948052,14544.162337662337
Lombardia,6,28,20200630,33.00645161290323,10924.645161290324,45.251612903225805,15918.851612903225,6.52258064516129,495.49032258064517,47.24516129032258,16359.593548387096
Lombardia,6,29,20200630,35.831196581196586,12661.044871794873,49.243589743589745,18677.21794871795,7.352564102564102,610.8782051282051,50.8974358974359,18695.03846153846
Lombardia,6,30,20200630,38.67091295116773,14417.265392781317,53.21656050955414,21443.15286624204,8.242038216560509,744.624203821656,54.554140127388536,21064.019108280256
Lombardia,7,5,20200630,8.169191919191919,2768.6944444444453,11.545454545454545,3827.590909090909,0.2575757575757576,2.227272727272727,12.704545454545455,4476.265151515152
Lombardia,7,6,20200630,8.358395989974937,2765.9624060150372,11.48872180451128,3798.9323308270677,0.3458646616541353,3.2932330827067675,13.240601503759398,4495.661654135339
Lombardia,7,7,20200630,9.09452736318408,2886.149253731343,13.029850746268654,4125.238805970149,0.4029850746268657,3.7462686567164183,13.850746268656714,4529.4626865671635
Lombardia,7,8,20200630,9.380246913580246,2901.0098765432103,13.0,4095.2814814814815,0.5037037037037037,5.17037037037037,14.637037037037036,4602.577777777778
Lombardia,7,9,20200630,11.642156862745097,3964.6029411764707,15.897058823529413,5283.176470588235,0.6323529411764706,7.514705882352941,18.397058823529417,6603.117647058823
Lombardia,7,10,20200630,13.569343065693431,4772.007299270073,18.116788321167885,5992.058394160584,0.7445255474452555,9.328467153284672,21.846715328467155,8314.635036496351
Lombardia,7,11,20200630,14.90338164251208,5209.478260869565,19.231884057971016,6163.014492753623,0.8405797101449275,10.681159420289855,24.63768115942029,9454.739130434782
Lombardia,7,12,20200630,16.0,5532.705035971223,19.992805755395683,6231.086330935252,0.9064748201438848,11.323741007194245,27.100719424460436,10355.705035971225
Lombardia,7,13,20200630,17.228571428571428,5939.276190476191,20.9,6340.928571428572,0.9714285714285714,11.957142857142856,29.814285714285717,11464.94285714286
Lombardia,7,14,20200630,17.832151300236408,6059.141843971632,21.00709219858156,6305.148936170212,1.049645390070922,12.893617021276595,31.43971631205674,11859.382978723403
Lombardia,7,15,20200630,18.373239436619716,6106.983568075118,21.8943661971831,6412.922535211268,1.091549295774648,13.147887323943662,32.13380281690141,11894.88028169014
Lombardia,7,16,20200630,19.38927738927739,6440.79254079254,22.41958041958042,6433.874125874126,1.1118881118881119,13.167832167832168,34.63636363636363,12875.335664335664
Lombardia,7,17,20200630,20.00462962962963,6573.356481481482,22.57638888888889,6403.256944444444,1.1458333333333333,13.32638888888889,36.291666666666664,13303.486111111111
Lombardia,7,18,20200630,20.611494252873563,6656.937931034482,23.213793103448275,6450.303448275862,1.1517241379310346,13.26206896551724,37.46896551724138,13507.248275862068
Lombardia,7,19,20200630,21.296803652968038,6781.557077625571,23.773972602739725,6481.63698630137,1.178082191780822,13.342465753424657,38.93835616438356,13849.691780821919
Lombardia,7,20,20200630,21.947845804988663,6896.714285714285,25.285714285714285,6849.21768707483,1.183673469387755,13.27891156462585,39.374149659863946,13827.6462585034
Lombardia,7,21,20200630,22.605855855855854,7061.236486486487,27.14864864864865,7415.108108108108,1.1824324324324325,13.195945945945946,39.486486486486484,13755.405405405405
Lombardia,7,22,20200630,23.259507829977633,7246.762863534675,29.120805369127517,8056.892617449665,1.221476510067114,13.436241610738255,39.43624161073826,13669.959731543624
Lombardia,7,23,20200630,24.24888888888889,7629.3022222222235,31.826666666666668,9264.68,1.3,14.473333333333333,39.62,13608.753333333334
Lombardia,7,24,20200630,25.62693156732892,8277.14569536424,35.2317880794702,11177.602649006623,1.403973509933775,16.29139072847682,40.24503311258278,13637.543046357616
Lombardia,7,25,20200630,26.785087719298247,8795.88596491228,38.32236842105263,12781.861842105263,1.5526315789473684,19.973684210526315,40.48026315789474,13585.822368421053
Lombardia,7,26,20200630,28.516339869281044,9761.200435729848,42.37908496732026,15536.758169934641,1.7450980392156863,26.124183006535947,41.42483660130719,13720.718954248367
Lombardia,7,27,20200630,30.72077922077922,11218.919913419915,47.24025974025974,19498.733766233767,1.9805194805194806,35.33116883116883,42.94155844155844,14122.694805194806
Lombardia,7,28,20200630,33.28172043010753,13087.41935483871,52.6,24346.38064516129,2.2580645161290325,48.16774193548387,44.987096774193546,14867.709677419354
Lombardia,7,29,20200630,36.13461538461539,15367.049145299146,58.42948717948718,30122.647435897437,2.5705128205128207,64.53205128205128,47.40384615384615,15913.96794871795
Lombardia,7,30,20200630,38.98726114649681,17669.73036093418,64.27388535031847,35998.14649681529,2.9235668789808917,85.54777070063695,49.76433121019108,16925.496815286624
Lombardia,8,5,20200630,7.5151515151515165,2542.10101010101,9.984848484848484,3265.666666666666,0.26515151515151514,2.4318181818181817,12.295454545454545,4358.204545454545
Lombardia,8,6,20200630,7.819548872180452,2558.2105263157896,10.789473684210524,3344.0375939849628,0.3609022556390977,3.684210526315789,12.308270676691727,4326.909774436091
Lombardia,8,7,20200630,9.300995024875624,3046.092039800995,13.686567164179106,4507.1492537313425,0.4253731343283582,4.2611940298507465,13.791044776119405,4626.865671641791
Lombardia,8,8,20200630,9.72098765432099,3089.251851851852,14.777777777777779,4665.77037037037,0.5407407407407407,6.125925925925926,13.844444444444445,4595.85925925926
Lombardia,8,9,20200630,11.348039215686276,3675.0882352941176,16.38235294117647,5030.64705882353,0.6838235294117647,9.022058823529411,16.977941176470587,5985.595588235295
Lombardia,8,10,20200630,12.571776155717762,4074.172749391728,17.124087591240876,5095.56204379562,0.8102189781021898,11.321167883211679,19.78102189781022,7115.63503649635
Lombardia,8,11,20200630,13.400966183574882,4277.270531400966,17.434782608695652,5084.724637681159,0.927536231884058,13.333333333333336,21.840579710144926,7733.753623188406
Lombardia,8,12,20200630,14.247002398081536,4453.446043165467,18.064748201438853,5127.460431654677,1.0215827338129495,14.647482014388487,23.654676258992804,8218.230215827338
Lombardia,8,13,20200630,15.15,4687.3738095238095,18.535714285714285,5141.2357142857145,1.1214285714285714,16.15,25.792857142857148,8904.735714285714
Lombardia,8,14,20200630,16.163120567375888,4918.985815602839,20.45390070921986,5697.120567375888,1.2340425531914894,18.08510638297872,26.80141843971631,9041.751773049646
Lombardia,8,15,20200630,17.143192488262912,5295.974178403755,23.246478873239436,6881.570422535211,1.3169014084507042,19.14788732394366,26.866197183098592,8987.204225352112
Lombardia,8,16,20200630,18.177156177156178,5549.5944055944055,24.34965034965035,7062.545454545455,1.3846153846153846,19.86013986013986,28.797202797202797,9566.377622377622
Lombardia,8,17,20200630,19.30787037037037,5857.122685185185,26.493055555555557,7783.5625,1.4722222222222223,21.083333333333332,29.958333333333332,9766.722222222223
Lombardia,8,18,20200630,20.473563218390805,6266.450574712643,29.220689655172414,8958.04827586207,1.5379310344827586,21.77241379310345,30.662068965517243,9819.53103448276
Lombardia,8,19,20200630,21.739726027397257,6704.534246575343,31.910958904109588,10116.445205479453,1.6232876712328768,22.965753424657535,31.684931506849313,9974.191780821919
Lombardia,8,20,20200630,22.98639455782313,7391.698412698413,35.55102040816327,12234.625850340137,1.6666666666666667,23.244897959183675,31.741496598639454,9917.224489795919
Lombardia,8,21,20200630,24.274774774774773,8230.252252252252,39.554054054054056,14816.716216216217,1.722972972972973,23.763513513513512,31.5472972972973,9850.277027027027
Lombardia,8,22,20200630,25.628635346756152,9144.174496644295,43.70469798657718,17623.073825503358,1.74496644295302,23.77181208053691,31.436241610738254,9785.677852348994
Lombardia,8,23,20200630,27.433333333333334,10464.602222222222,48.62,21571.993333333332,1.7333333333333334,23.613333333333333,31.946666666666665,9798.2
Lombardia,8,24,20200630,29.61368653421634,12248.205298013243,54.264900662251655,26805.298013245032,1.7417218543046358,23.516556291390728,32.83443708609271,9915.80132450331
Lombardia,8,25,20200630,31.561403508771928,13848.732456140351,59.63157894736842,31608.552631578947,1.7894736842105263,23.894736842105264,33.26315789473684,9913.75
Lombardia,8,26,20200630,34.069716775599126,16165.298474945534,65.98692810457516,38362.901960784315,1.8758169934640523,25.209150326797385,34.34640522875817,10107.78431372549
Lombardia,8,27,20200630,37.03463203463203,19195.181818181816,73.15584415584415,47002.753246753244,2.0,27.90909090909091,35.94805194805195,10554.883116883117
Lombardia,8,28,20200630,40.333333333333336,22770.501075268814,80.8258064516129,56974.632258064514,2.161290322580645,32.43225806451613,38.012903225806454,11304.438709677419
Lombardia,8,29,20200630,43.901709401709404,26882.41880341881,88.96794871794872,68309.41666666667,2.3525641025641026,38.78846153846154,40.38461538461539,12299.051282051281
Lombardia,8,30,20200630,47.45010615711252,31030.447983014863,97.12738853503184,79829.10191082803,2.5796178343949046,47.738853503184714,42.64331210191083,13214.503184713376
Lombardia,9,5,20200630,9.532828282828284,3862.457070707071,12.946969696969695,4985.143939393939,0.2272727272727273,1.8636363636363635,15.424242424242426,6600.363636363636
Lombardia,9,6,20200630,9.879699248120303,3866.867167919799,13.26315789473684,4970.406015037594,0.3082706766917293,2.759398496240601,16.06766917293233,6627.436090225564
Lombardia,9,7,20200630,11.119402985074627,4231.860696517413,15.8955223880597,5932.985074626867,0.35074626865671643,3.0074626865671643,17.111940298507463,6759.589552238806
Lombardia,9,8,20200630,11.56543209876543,4264.597530864196,16.911111111111108,6062.437037037037,0.43703703703703706,4.051851851851852,17.348148148148148,6727.303703703704
Lombardia,9,9,20200630,13.397058823529413,5022.348039215686,18.727941176470583,6530.3308823529405,0.5514705882352942,5.904411764705883,20.91176470588235,8530.808823529413
Lombardia,9,10,20200630,14.897810218978105,5612.124087591242,19.78832116788321,6678.985401459853,0.6423357664233577,7.094890510948905,24.26277372262774,10150.29197080292
Lombardia,9,11,20200630,15.753623188405795,5922.497584541064,19.695652173913047,6630.942028985507,0.7173913043478259,7.920289855072464,26.847826086956523,11128.630434782608
Lombardia,9,12,20200630,16.640287769784173,6176.918465227817,20.014388489208635,6612.705035971223,0.7625899280575541,8.215827338129497,29.14388489208633,11909.8345323741
Lombardia,9,13,20200630,17.62857142857143,6540.366666666666,20.207142857142856,6581.25,0.8071428571428572,8.507142857142858,31.87142857142857,13031.34285714286
Lombardia,9,14,20200630,18.73758865248227,6807.347517730495,21.78723404255319,6953.36170212766,0.8581560283687943,8.900709219858156,33.56737588652482,13459.780141843972
Lombardia,9,15,20200630,19.7981220657277,7126.924882629108,24.260563380281692,7884.1760563380285,0.8732394366197183,8.901408450704226,34.26056338028169,13487.697183098591
Lombardia,9,16,20200630,20.927738927738925,7485.818181818181,25.174825174825173,7997.0489510489515,0.8671328671328671,8.839160839160838,36.74125874125874,14451.566433566433
Lombardia,9,17,20200630,22.175925925925924,7851.694444444445,27.194444444444443,8634.958333333334,0.875,8.805555555555555,38.458333333333336,14911.319444444445
Lombardia,9,18,20200630,23.45977011494253,8270.954022988506,29.69655172413793,9624.372413793104,0.8896551724137931,8.806896551724138,39.793103448275865,15179.68275862069
Lombardia,9,19,20200630,24.828767123287673,8737.331050228311,32.136986301369866,10578.972602739726,0.8904109589041096,8.753424657534246,41.45890410958904,15624.267123287671
